23, 4, 617, 73
24, 1, 185, 132
24, 1, 515, 527
24, 1, 515, 528
24, 1, 185, 132
24, 1, 874, 936
24, 2, 98, 592
24, 3, 221, 420
24, 3, 221, 421
24, 3, 859, 828
24, 4, 146, 684
25, 1, 185, 132
25, 1, 337, 639
25, 1, 527, 569
25, 1, 527, 570
25, 1, 185, 132
25, 1, 874, 936
25, 2, 98, 592
25, 2, 443, 174
25, 2, 443, 175
25, 2, 444, 174
25, 2, 444, 175
25, 2, 98, 592
25, 3, 859, 828
26, 1, 184, 131
26, 1, 184, 133
26, 1, 185, 132
26, 1, 874, 936
26, 1, 185, 132
26, 1, 874, 936
26, 2, 98, 592
26, 3, 859, 828
26, 3, 894, 862
26, 3, 894, 863
27, 1, 185, 132
27, 1, 642, 467
27, 1, 664, 549
27, 1, 664, 550
27, 1, 664, 551
27, 1, 665, 550
27, 1, 665, 551
27, 1, 185, 132
27, 1, 395, 430
27, 1, 395, 431
27, 1, 396, 429
27, 1, 396, 430
27, 1, 396, 431
27, 1, 396, 432
27, 1, 397, 430
27, 1, 397, 431
27, 2, 98, 592
27, 2, 661, 207
27, 2, 661, 208
27, 2, 98, 592
27, 2, 673, 362
27, 2, 673, 363
27, 3, 859, 828
28, 1, 185, 132
28, 1, 874, 936
28, 1, 185, 132
28, 1, 655, 319
28, 2, 98, 592
28, 2, 713, 586
29, 1, 185, 132
29, 1, 874, 936
29, 1, 185, 132
29, 1, 874, 936
29, 2, 98, 592
29, 3, 859, 828
30, 1, 185, 132
30, 1, 793, 422
30, 1, 794, 422
30, 1, 185, 132
30, 1, 874, 936
30, 2, 98, 592
31, 1, 185, 132
31, 1, 470, 352
31, 1, 185, 132
31, 1, 874, 936
31, 2, 98, 592
31, 2, 457, 470
31, 4, 150, 236
31, 4, 150, 237
31, 4, 151, 236
31, 4, 151, 237
32, 1, 185, 132
32, 1, 874, 936
32, 1, 185, 132
32, 1, 576, 545
32, 1, 576, 546
32, 2, 98, 592
32, 2, 619, 346
32, 3, 859, 828
32, 3, 802, 930
32, 3, 802, 931
32, 3, 803, 930
32, 3, 803, 931
33, 1, 185, 132
33, 1, 874, 936
33, 1, 185, 132
33, 1, 874, 936
33, 2, 98, 592
34, 1, 185, 132
34, 1, 874, 936
34, 1, 185, 132
34, 1, 575, 357
34, 2, 98, 592
34, 2, 567, 546
34, 2, 98, 592
34, 3, 859, 828
34, 3, 380, 766
34, 3, 380, 767
34, 3, 859, 828
34, 4, 349, 71
34, 4, 349, 72
35, 1, 185, 132
35, 1, 874, 936
35, 1, 185, 132
35, 1, 874, 936
35, 2, 98, 592
35, 2, 270, 661
35, 2, 271, 660
35, 2, 271, 661
35, 2, 98, 592
35, 3, 859, 828
36, 1, 185, 132
36, 1, 659, 643
36, 1, 659, 644
36, 1, 660, 643
36, 1, 660, 644
36, 1, 660, 645
36, 1, 185, 132
36, 1, 450, 331
36, 1, 450, 332
36, 1, 451, 331
36, 1, 451, 332
36, 1, 452, 331
36, 1, 452, 332
36, 2, 98, 592
36, 2, 383, 435
36, 2, 383, 436
36, 3, 859, 828
37, 1, 185, 132
37, 1, 336, 475
37, 1, 336, 476
37, 1, 602, 628
37, 1, 603, 627
37, 1, 603, 628
37, 1, 185, 132
37, 1, 364, 266
37, 1, 365, 266
37, 1, 772, 570
37, 1, 772, 571
37, 1, 773, 569
37, 1, 773, 570
37, 1, 773, 571
37, 1, 774, 570
37, 1, 774, 571
37, 2, 98, 592
37, 2, 352, 570
37, 2, 352, 571
37, 2, 869, 355
37, 2, 869, 356
37, 2, 98, 592
38, 1, 185, 132
38, 1, 874, 936
38, 1, 185, 132
38, 1, 874, 936
38, 2, 98, 592
39, 1, 185, 132
39, 1, 637, 459
39, 1, 185, 132
39, 1, 874, 936
39, 2, 98, 592
40, 1, 185, 132
40, 1, 874, 936
40, 1, 185, 132
40, 1, 511, 205
40, 2, 98, 592
40, 2, 730, 559
40, 2, 98, 592
40, 3, 742, 455
40, 3, 743, 455
40, 3, 859, 828
41, 1, 185, 132
41, 1, 874, 936
41, 1, 185, 132
41, 1, 874, 936
41, 2, 98, 592
41, 3, 859, 828
42, 1, 185, 132
42, 1, 704, 327
42, 1, 705, 326
42, 1, 705, 327
42, 1, 705, 328
42, 1, 706, 326
42, 1, 706, 327
42, 1, 185, 132
42, 1, 563, 263
42, 2, 98, 592
42, 2, 575, 562
42, 2, 576, 562
42, 2, 672, 494
42, 3, 859, 828
43, 1, 185, 132
43, 1, 874, 936
43, 1, 185, 132
43, 1, 874, 936
43, 2, 98, 592
43, 3, 859, 828
44, 1, 185, 132
44, 1, 874, 936
44, 1, 185, 132
44, 1, 492, 301
44, 1, 618, 43
44, 1, 619, 43
44, 2, 98, 592
44, 2, 573, 762
44, 2, 573, 763
44, 2, 98, 592
44, 2, 448, 521
44, 3, 859, 828
44, 3, 259, 666
44, 3, 260, 666
44, 3, 260, 667
44, 3, 488, 519
44, 3, 488, 520
44, 3, 489, 519
44, 3, 489, 520
45, 1, 185, 132
45, 1, 874, 936
45, 1, 185, 132
45, 1, 444, 860
45, 1, 444, 861
45, 1, 444, 862
45, 2, 98, 592
45, 3, 859, 828
46, 1, 185, 132
46, 1, 582, 306
46, 1, 606, 365
46, 1, 185, 132
46, 1, 480, 643
46, 1, 480, 644
46, 1, 480, 645
46, 1, 481, 644
46, 1, 607, 513
46, 1, 607, 514
46, 2, 98, 592
46, 2, 455, 864
46, 2, 564, 596
46, 2, 612, 511
46, 2, 98, 592
46, 3, 272, 713
46, 3, 272, 714
46, 3, 272, 715
46, 3, 273, 714
46, 3, 273, 715
46, 3, 647, 414
46, 3, 647, 415
46, 3, 648, 413
46, 3, 648, 414
46, 3, 648, 415
46, 3, 649, 413
46, 3, 649, 414
46, 3, 649, 415
46, 3, 650, 413
46, 3, 650, 414
46, 3, 650, 415
46, 3, 483, 677
46, 3, 483, 678
46, 3, 563, 929
46, 3, 563, 930
46, 4, 445, 299
46, 4, 477, 370
46, 4, 477, 371
46, 4, 478, 369
46, 4, 478, 370
47, 1, 185, 132
47, 1, 447, 212
47, 1, 656, 842
47, 1, 656, 843
47, 1, 657, 842
47, 1, 657, 843
47, 1, 86, 295
47, 1, 86, 296
47, 1, 86, 297
47, 1, 87, 294
47, 1, 87, 295
47, 1, 87, 296
47, 1, 185, 132
47, 1, 585, 433
47, 1, 585, 434
47, 2, 98, 592
47, 2, 699, 320
47, 2, 699, 321
47, 2, 98, 592
47, 2, 203, 939
47, 2, 398, 702
47, 2, 532, 421
47, 2, 532, 422
47, 3, 859, 828
47, 3, 290, 468
47, 3, 859, 828
47, 4, 376, 486
47, 4, 376, 487
47, 4, 405, 4
48, 1, 185, 132
48, 1, 287, 265
48, 1, 287, 266
48, 1, 287, 267
48, 1, 288, 265
48, 1, 288, 266
48, 1, 185, 132
48, 1, 874, 936
48, 2, 98, 592
48, 2, 247, 814
48, 3, 859, 828
48, 3, 485, 391
48, 3, 485, 392
48, 3, 486, 391
48, 4, 470, 602
48, 4, 470, 603
49, 1, 185, 132
49, 1, 874, 936
49, 1, 185, 132
49, 1, 874, 936
49, 2, 98, 592
49, 3, 859, 828
49, 4, 314, 287
50, 1, 185, 132
50, 1, 874, 936
50, 1, 185, 132
50, 1, 531, 200
50, 2, 98, 592
50, 2, 522, 701
50, 2, 98, 592
50, 2, 456, 398
50, 2, 456, 399
50, 3, 597, 336
50, 3, 859, 828
50, 4, 652, 606
50, 4, 653, 606
51, 1, 185, 132
51, 1, 874, 936
51, 1, 185, 132
51, 1, 874, 936
51, 2, 98, 592
51, 3, 859, 828
52, 1, 185, 132
52, 1, 525, 293
52, 1, 526, 292
52, 1, 526, 293
52, 1, 185, 132
52, 1, 874, 936
52, 2, 98, 592
52, 2, 411, 365
52, 2, 411, 366
52, 3, 859, 828
53, 1, 185, 132
53, 1, 700, 545
53, 1, 184, 527
53, 1, 184, 528
53, 1, 184, 529
53, 1, 185, 132
53, 1, 185, 525
53, 1, 185, 526
53, 1, 185, 527
53, 1, 185, 528
53, 1, 185, 529
53, 1, 185, 530
53, 1, 186, 525
53, 1, 186, 526
53, 1, 186, 527
53, 1, 186, 528
53, 1, 186, 529
53, 1, 187, 525
53, 1, 187, 526
53, 1, 187, 527
53, 1, 187, 528
53, 1, 663, 568
53, 1, 663, 569
53, 2, 98, 592
53, 2, 717, 196
53, 2, 717, 197
54, 1, 185, 132
54, 1, 714, 75
54, 1, 715, 75
54, 1, 185, 132
54, 1, 597, 325
54, 2, 98, 592
54, 2, 513, 437
54, 2, 513, 438
54, 2, 514, 437
54, 2, 567, 880
54, 2, 567, 881
54, 2, 98, 592
54, 3, 859, 828
55, 1, 185, 132
55, 1, 874, 936
55, 1, 185, 132
55, 1, 874, 936
55, 2, 98, 592
56, 1, 185, 132
56, 1, 874, 936
56, 1, 185, 132
56, 1, 268, 679
56, 1, 268, 680
56, 1, 269, 680
56, 1, 410, 156
56, 2, 98, 592
56, 2, 399, 589
56, 2, 399, 590
56, 2, 400, 589
56, 2, 400, 590
56, 3, 859, 828
56, 3, 574, 366
56, 3, 574, 367
56, 3, 575, 366
56, 3, 575, 367
56, 3, 576, 366
56, 3, 576, 367
56, 3, 577, 366
56, 3, 577, 367
56, 3, 578, 365
56, 3, 578, 366
56, 3, 578, 367
56, 3, 579, 366
56, 3, 582, 365
56, 3, 582, 366
57, 1, 185, 132
57, 1, 437, 328
57, 1, 437, 329
57, 1, 438, 328
57, 1, 438, 329
57, 1, 438, 330
57, 1, 439, 329
57, 1, 439, 330
57, 1, 185, 132
57, 1, 478, 407
57, 1, 478, 408
57, 2, 98, 592
57, 2, 453, 477
57, 2, 98, 592
58, 1, 185, 132
58, 1, 615, 492
58, 1, 615, 493
58, 1, 819, 794
58, 1, 819, 795
58, 1, 822, 794
58, 1, 185, 132
58, 1, 434, 556
58, 1, 434, 557
58, 1, 435, 556
58, 1, 435, 557
58, 2, 98, 592
58, 2, 673, 400
58, 2, 673, 401
58, 2, 674, 399
58, 2, 674, 400
58, 2, 98, 592
58, 3, 716, 398
58, 3, 716, 399
58, 3, 717, 398
58, 3, 859, 828
58, 4, 674, 631
59, 1, 185, 132
59, 1, 440, 472
59, 1, 441, 472
59, 1, 185, 132
59, 1, 874, 936
59, 2, 98, 592
59, 2, 357, 392
59, 2, 357, 393
59, 2, 98, 592
60, 1, 185, 132
60, 1, 350, 332
60, 1, 185, 132
60, 1, 874, 936
60, 2, 98, 592
60, 3, 193, 632
60, 3, 859, 828
60, 4, 152, 351
61, 1, 185, 132
61, 1, 756, 746
61, 1, 185, 132
61, 1, 449, 299
61, 2, 98, 592
61, 2, 512, 84
61, 2, 512, 85
61, 3, 859, 828
61, 3, 689, 431
61, 3, 859, 828
61, 4, 805, 541
61, 4, 806, 540
61, 4, 806, 541
61, 4, 806, 542
61, 4, 807, 540
61, 4, 807, 541
61, 4, 807, 542
62, 1, 185, 132
62, 1, 684, 76
62, 1, 684, 77
62, 1, 685, 76
62, 1, 185, 132
62, 1, 874, 936
62, 2, 98, 592
62, 2, 657, 427
62, 2, 894, 822
62, 2, 894, 823
62, 2, 98, 592
62, 3, 859, 828
63, 1, 185, 132
63, 1, 602, 346
63, 1, 185, 132
63, 1, 455, 375
63, 2, 98, 592
63, 2, 387, 477
63, 2, 605, 523
63, 2, 98, 592
63, 2, 199, 183
63, 2, 200, 183
63, 2, 200, 184
63, 2, 201, 184
63, 4, 189, 79
63, 4, 189, 80
63, 4, 190, 78
63, 4, 190, 79
63, 4, 190, 80
63, 4, 190, 81
64, 1, 185, 132
64, 1, 874, 936
64, 1, 185, 132
64, 1, 426, 183
64, 2, 98, 592
64, 3, 859, 828
65, 1, 185, 132
65, 1, 874, 936
65, 1, 185, 132
65, 1, 539, 676
65, 1, 540, 676
65, 2, 98, 592
65, 2, 482, 93
65, 3, 859, 828
66, 1, 185, 132
66, 1, 874, 936
66, 1, 185, 132
66, 1, 655, 460
66, 2, 98, 592
66, 2, 651, 440
66, 2, 651, 441
66, 2, 98, 592
66, 3, 688, 277
66, 3, 689, 277
66, 3, 859, 828
66, 4, 754, 837
67, 1, 185, 132
67, 1, 874, 936
67, 1, 185, 132
67, 1, 874, 936
67, 2, 98, 592
68, 1, 185, 132
68, 1, 874, 936
68, 1, 185, 132
68, 1, 874, 936
68, 2, 98, 592
68, 3, 859, 828
69, 1, 185, 132
69, 1, 874, 936
69, 1, 185, 132
69, 1, 874, 936
69, 2, 98, 592
69, 3, 859, 828
70, 1, 185, 132
70, 1, 341, 121
70, 1, 185, 132
70, 1, 874, 936
70, 1, 904, 682
70, 1, 904, 683
70, 1, 905, 682
70, 1, 905, 683
70, 2, 98, 592
70, 2, 214, 768
70, 2, 98, 592
70, 3, 859, 828
71, 1, 185, 132
71, 1, 678, 694
71, 1, 678, 695
71, 1, 679, 695
71, 1, 185, 132
71, 1, 432, 441
71, 1, 432, 442
71, 1, 674, 195
71, 1, 674, 196
71, 1, 675, 195
71, 1, 675, 196
71, 1, 675, 197
71, 1, 676, 195
71, 1, 676, 196
71, 1, 676, 197
71, 1, 676, 198
71, 1, 677, 196
71, 1, 677, 197
71, 1, 677, 198
71, 1, 678, 196
71, 1, 678, 197
71, 1, 678, 198
71, 1, 678, 199
71, 1, 679, 196
71, 1, 679, 197
71, 1, 679, 198
71, 1, 679, 199
71, 2, 98, 592
71, 2, 355, 134
71, 2, 356, 134
71, 2, 356, 135
71, 2, 731, 96
71, 2, 98, 592
71, 2, 441, 273
71, 2, 441, 274
71, 3, 859, 828
72, 1, 185, 132
72, 1, 556, 426
72, 1, 556, 427
72, 1, 556, 428
72, 1, 556, 429
72, 1, 557, 426
72, 1, 557, 427
72, 1, 557, 428
72, 1, 557, 429
72, 1, 558, 426
72, 1, 558, 427
72, 1, 185, 132
72, 1, 590, 306
72, 1, 590, 307
72, 1, 591, 306
72, 2, 98, 592
72, 3, 859, 828
73, 1, 185, 132
73, 1, 256, 416
73, 1, 256, 417
73, 1, 257, 416
73, 1, 531, 420
73, 1, 531, 421
73, 1, 185, 132
73, 1, 874, 936
73, 2, 98, 592
73, 2, 203, 473
73, 2, 204, 472
73, 2, 204, 473
73, 2, 204, 474
73, 2, 205, 472
73, 2, 205, 473
73, 2, 205, 474
73, 2, 98, 592
73, 2, 542, 493
73, 4, 597, 268
73, 4, 597, 269
73, 4, 694, 151
73, 4, 695, 151
73, 4, 695, 152
74, 1, 185, 132
74, 1, 874, 936
74, 1, 185, 132
74, 1, 874, 936
74, 2, 98, 592
74, 3, 859, 828
75, 1, 185, 132
75, 1, 874, 936
75, 1, 185, 132
75, 1, 874, 936
75, 2, 98, 592
75, 2, 421, 823
75, 3, 859, 828
75, 3, 238, 234
75, 3, 859, 828
75, 4, 252, 686
76, 1, 185, 132
76, 1, 874, 936
76, 1, 185, 132
76, 1, 874, 936
76, 2, 98, 592
76, 2, 607, 165
76, 2, 607, 166
76, 2, 608, 165
76, 2, 608, 166
76, 2, 98, 592
76, 3, 859, 828
77, 1, 185, 132
77, 1, 874, 936
77, 1, 185, 132
77, 1, 874, 936
77, 2, 98, 592
77, 2, 834, 351
77, 2, 98, 592
77, 3, 859, 828
78, 1, 185, 132
78, 1, 712, 389
78, 1, 185, 132
78, 1, 874, 936
78, 2, 98, 592
78, 2, 680, 493
78, 2, 98, 592
78, 3, 859, 828
78, 3, 860, 827
78, 3, 860, 829
78, 4, 631, 292
79, 1, 185, 132
79, 1, 874, 936
79, 1, 185, 132
79, 1, 353, 277
79, 1, 353, 278
79, 1, 354, 278
79, 1, 601, 121
79, 2, 98, 592
79, 2, 437, 528
79, 2, 437, 529
79, 2, 98, 592
79, 3, 859, 828
80, 1, 185, 132
80, 1, 874, 936
80, 1, 185, 132
80, 1, 874, 936
80, 2, 98, 592
80, 3, 859, 828
81, 1, 185, 132
81, 1, 874, 936
81, 1, 185, 132
81, 1, 586, 411
81, 1, 586, 412
81, 2, 98, 592
81, 2, 524, 326
81, 2, 524, 327
81, 2, 98, 592
81, 3, 859, 828
82, 1, 185, 132
82, 1, 294, 322
82, 1, 294, 323
82, 1, 295, 322
82, 1, 312, 282
82, 1, 185, 132
82, 1, 352, 619
82, 1, 353, 619
82, 2, 98, 592
82, 2, 224, 438
82, 2, 224, 439
82, 2, 98, 592
82, 2, 189, 683
83, 1, 185, 132
83, 1, 874, 936
83, 1, 185, 132
83, 1, 874, 936
83, 2, 98, 592
83, 3, 859, 828
84, 1, 185, 132
84, 1, 732, 253
84, 1, 732, 254
84, 1, 185, 132
84, 1, 190, 314
84, 1, 190, 315
84, 2, 98, 592
84, 2, 124, 621
85, 1, 185, 132
85, 1, 874, 936
85, 1, 185, 132
85, 1, 874, 936
85, 2, 98, 592
86, 1, 185, 132
86, 1, 874, 936
86, 1, 185, 132
86, 1, 874, 936
86, 2, 98, 592
86, 3, 859, 828
87, 1, 185, 132
87, 1, 874, 936
87, 1, 185, 132
87, 1, 874, 936
87, 2, 98, 592
87, 2, 478, 582
87, 3, 859, 828
88, 1, 185, 132
88, 1, 874, 936
88, 1, 185, 132
88, 1, 874, 936
88, 2, 98, 592
88, 3, 859, 828
89, 1, 144, 452
89, 1, 144, 453
89, 1, 145, 451
89, 1, 145, 452
89, 1, 145, 453
89, 1, 146, 451
89, 1, 146, 452
89, 1, 146, 453
89, 1, 147, 451
89, 1, 185, 132
89, 1, 874, 936
89, 2, 98, 592
89, 2, 478, 389
89, 2, 478, 390
89, 2, 479, 389
89, 2, 479, 390
89, 2, 479, 391
89, 2, 98, 592
89, 3, 859, 828
90, 1, 185, 132
90, 1, 571, 765
90, 1, 571, 766
90, 1, 572, 765
90, 1, 185, 132
90, 1, 307, 296
90, 1, 307, 297
90, 1, 308, 296
90, 1, 308, 297
90, 2, 98, 592
90, 2, 198, 953
90, 2, 98, 592
90, 2, 283, 596
90, 2, 283, 597
90, 3, 859, 828
91, 1, 185, 132
91, 1, 874, 936
91, 1, 185, 132
91, 1, 874, 936
91, 2, 98, 592
91, 2, 567, 243
91, 2, 567, 244
91, 2, 98, 592
91, 3, 859, 828
92, 1, 185, 132
92, 1, 874, 936
92, 1, 185, 132
92, 1, 752, 753
92, 1, 752, 754
92, 1, 753, 753
92, 2, 98, 592
92, 2, 875, 291
92, 2, 875, 292
92, 3, 859, 828
93, 1, 185, 132
93, 1, 492, 257
93, 1, 493, 256
93, 1, 493, 257
93, 1, 185, 132
93, 1, 874, 936
93, 2, 98, 592
93, 2, 286, 659
93, 2, 286, 660
93, 2, 98, 592
93, 2, 166, 424
93, 2, 166, 425
93, 2, 167, 424
93, 2, 167, 425
93, 2, 167, 426
93, 2, 168, 423
93, 2, 168, 424
93, 2, 168, 425
93, 2, 168, 426
93, 2, 169, 421
93, 2, 169, 422
93, 2, 169, 423
93, 2, 169, 424
93, 2, 169, 425
93, 2, 169, 426
93, 3, 859, 828
94, 1, 185, 132
94, 1, 874, 936
94, 1, 185, 132
94, 1, 557, 153
94, 2, 98, 592
94, 2, 565, 724
94, 3, 859, 828
95, 1, 185, 132
95, 1, 874, 936
95, 1, 185, 132
95, 1, 874, 936
95, 2, 98, 592
95, 3, 859, 828
96, 1, 185, 132
96, 1, 549, 259
96, 1, 549, 260
96, 1, 550, 259
96, 1, 550, 260
96, 1, 185, 132
96, 1, 768, 827
96, 1, 768, 828
96, 1, 769, 827
96, 1, 769, 828
96, 1, 769, 829
96, 1, 769, 830
96, 1, 769, 831
96, 1, 769, 832
96, 1, 770, 829
96, 1, 770, 830
96, 1, 770, 831
96, 1, 770, 832
96, 1, 770, 833
96, 1, 770, 834
96, 1, 770, 835
96, 1, 771, 830
96, 1, 771, 831
96, 1, 771, 832
96, 1, 771, 833
96, 1, 771, 834
96, 1, 771, 835
96, 1, 771, 836
96, 1, 772, 830
96, 1, 772, 831
96, 1, 772, 832
96, 1, 772, 833
96, 1, 772, 834
96, 1, 772, 835
96, 1, 772, 836
96, 2, 98, 592
96, 2, 566, 575
96, 2, 98, 592
97, 1, 185, 132
97, 1, 874, 936
97, 1, 185, 132
97, 1, 559, 367
97, 1, 559, 368
97, 2, 98, 592
97, 2, 580, 562
97, 3, 859, 828
98, 1, 185, 132
98, 1, 511, 508
98, 1, 511, 509
98, 1, 185, 132
98, 1, 874, 936
98, 2, 98, 592
98, 3, 859, 828
99, 1, 185, 132
99, 1, 499, 171
99, 1, 185, 132
99, 1, 536, 38
99, 1, 536, 39
99, 1, 536, 40
99, 1, 537, 38
99, 1, 537, 39
99, 1, 537, 40
99, 2, 98, 592
99, 2, 582, 920
99, 2, 582, 921
99, 3, 859, 828
100, 1, 185, 132
100, 1, 433, 474
100, 1, 185, 132
100, 1, 592, 383
100, 1, 593, 383
100, 1, 593, 384
100, 1, 794, 488
100, 1, 794, 489
100, 2, 98, 592
100, 2, 441, 347
100, 2, 441, 348
100, 2, 442, 347
100, 2, 442, 348
100, 2, 443, 348
100, 2, 98, 592
100, 2, 586, 481
100, 3, 859, 828
100, 3, 203, 718
100, 3, 203, 719
100, 3, 204, 719
100, 4, 105, 251
100, 4, 106, 251
100, 4, 106, 252
101, 1, 185, 132
101, 1, 534, 474
101, 1, 185, 132
101, 1, 874, 936
101, 2, 98, 592
101, 2, 494, 387
101, 2, 494, 388
101, 2, 98, 592
101, 3, 687, 848
101, 3, 859, 828
101, 4, 799, 191
102, 1, 185, 132
102, 1, 874, 936
102, 1, 185, 132
102, 1, 490, 819
102, 1, 490, 820
102, 2, 98, 592
102, 2, 464, 71
102, 2, 464, 72
102, 2, 98, 592
102, 3, 823, 415
102, 3, 823, 416
102, 3, 823, 417
102, 3, 824, 415
102, 3, 824, 416
102, 3, 824, 417
102, 3, 825, 416
102, 3, 859, 828
103, 1, 185, 132
103, 1, 723, 198
103, 1, 724, 197
103, 1, 724, 198
103, 1, 185, 132
103, 1, 874, 936
103, 2, 98, 592
103, 2, 516, 419
103, 2, 516, 420
103, 3, 859, 828
104, 1, 184, 131
104, 1, 184, 133
104, 1, 185, 132
104, 1, 874, 936
104, 1, 185, 132
104, 1, 874, 936
104, 2, 98, 592
104, 3, 859, 828
105, 1, 185, 132
105, 1, 874, 936
